NestID,Length,TotalLength,ItemNumber,RemainingLength
5525,1600,3093,00342,132
5525,1493,3093,00399,132
5526,2798,12992,02516,8
5526,2597,12992,02512,8
5526,1800,12992,00125,8
5527,5994,12989,01373,11
5527,882,12989,02517,11
5528,4650,12599,02763,401
5529,6262,12438,00350,562
5530,1242,11017,02701,1983
5532,9775,9775,01345,3225
5533,9775,9775,01344,3225
5534,9092,9092,01484,3908
5535,5887,5887,01077,7113
5536,5132,5132,00383,718
5538,5132,10264,00377,2736
5538,5132,10264,00380,2736
5539,5132,10262,00378,2738
5539,5130,10262,01483,2738
5540,492,984,02910,5016
5540,492,984,02911,5016
2017,493,2465,02081,82
2017,493,2465,02091,82
2017,493,2465,02094,82
2017,493,2465,03366,82
2017,493,2465,03368,82
2018,493,5883,02070,117
2018,493,5883,02073,117
2018,493,5883,02076,117
2018,493,5883,02071,117
2018,493,5883,02072,117
2018,492,5883,02096,117
2018,492,5883,02097,117
2018,491,5883,02092,117
2018,491,5883,02095,117
2018,486,5883,02088,117
2018,486,5883,02090,117
2018,480,5883,03720,117
2019,471,2343,02085,3657
2019,471,2343,02087,3657
2019,467,2343,02082,3657
2019,467,2343,02084,3657
2019,467,2343,02078,3657
2020,493,1444,03365,4556
2020,482,1444,02425,4556
2020,469,1444,03757,4556
2021,494,4562,03769,495
2021,494,4562,03770,495
2021,493,4562,00570,495
2021,493,4562,01780,495
2021,493,4562,01782,495
2021,489,4562,03759,495
2021,469,4562,03756,495
2021,469,4562,03760,495
2021,468,4562,03758,495
2021,200,4562,03771,495
2022,260,432,03591,5013
2022,172,432,03590,5013
2023,486,486,02494,4018
2024,980,1248,03422,3766
2024,134,1248,03424,3766
2024,134,1248,03425,3766
2025,293,293,03342,2007
2026,293,2245,02202,3755
2028,493,6000,01735,0
2028,491,6000,01670,0
2028,482,6000,01957,0
2028,410,6000,02205,0
2028,374,6000,00459,0
2028,300,6000,01665,0
2028,300,6000,01671,0
2028,300,6000,01678,0
2028,300,6000,01684,0
2028,300,6000,01687,0
2028,300,6000,01643,0
2028,300,6000,01736,0
2028,300,6000,01746,0
2028,300,6000,01748,0
2028,300,6000,01760,0
2028,300,6000,01763,0
2028,300,6000,01766,0
2028,150,6000,02172,0
2029,493,6000,01663,0
2029,493,6000,01664,0
2029,493,6000,01676,0
2029,493,6000,01677,0
2029,493,6000,01685,0
2029,493,6000,01686,0
2029,493,6000,01688,0
2029,493,6000,01734,0
2029,492,6000,02036,0
2029,492,6000,02171,0
2029,482,6000,01707,0
2029,299,6000,01709,0
2029,291,6000,00793,0
2030,494,5996,01641,4
2030,494,5996,01642,4
2030,494,5996,01762,4
2030,492,5996,01747,4
2030,492,5996,01758,4
2030,492,5996,01759,4
2030,492,5996,01761,4
2030,492,5996,01764,4
2030,492,5996,01765,4
2030,492,5996,01768,4
2030,492,5996,01769,4
2030,294,5996,02173,4
2030,284,5996,02162,4
2031,492,5587,01196,413
2031,492,5587,01682,413
2031,492,5587,01683,413
2031,492,5587,02160,413
2031,492,5587,02161,413
2031,492,5587,02203,413
2031,492,5587,02204,413
2031,492,5587,01544,413
2031,492,5587,01744,413
2031,492,5587,01745,413
2031,491,5587,01669,413
2031,176,5587,02037,413
2032,493,5007,00572,0
2032,493,5007,01061,0
2032,493,5007,01257,0
2032,493,5007,01741,0
2032,493,5007,01742,0
2032,492,5007,03717,0
2032,492,5007,01694,0
2032,492,5007,01773,0
2032,474,5007,03656,0
2032,300,5007,02014,0
2032,292,5007,01651,0
2033,494,6000,03772,0
2033,494,6000,03773,0
2033,493,6000,01657,0
2033,493,6000,01660,0
2033,493,6000,01679,0
2033,493,6000,01706,0
2033,493,6000,03542,0
2033,493,6000,03543,0
2033,493,6000,03544,0
2033,492,6000,02168,0
2033,469,6000,01551,0
2033,300,6000,03545,0
2033,300,6000,01743,0
2034,493,2144,01181,3856
2034,493,2144,01655,3856
2034,492,2144,02158,3856
2034,312,2144,01893,3856
2034,200,2144,03774,3856
2034,154,2144,03657,3856
2035,496,5609,02019,58
2035,496,5609,02022,58
2035,495,5609,03364,58
2035,495,5609,03413,58
2035,495,5609,03448,58
2035,494,5609,02150,58
2035,494,5609,03370,58
2035,494,5609,03371,58
2035,494,5609,03428,58
2035,494,5609,03429,58
2035,494,5609,03336,58
2035,168,5609,02151,58
2036,493,5911,02169,89
2036,493,5911,02170,89
2036,493,5911,03372,89
2036,493,5911,03711,89
2036,493,5911,03715,89
2036,493,5911,03716,89
2036,493,5911,03414,89
2036,492,5911,01725,89
2036,492,5911,02018,89
2036,492,5911,02020,89
2036,492,5911,03621,89
2036,492,5911,03622,89
2037,491,5236,00099,764
2037,491,5236,03749,764
2037,486,5236,02021,764
2037,471,5236,03426,764
2037,471,5236,03427,764
2037,471,5236,03730,764
2037,471,5236,03731,764
2037,471,5236,03732,764
2037,471,5236,03733,764
2037,471,5236,03734,764
2037,471,5236,03748,764
2038,492,7259,02058,0
2038,492,7259,02060,0
2038,492,7259,02131,0
2038,492,7259,03779,0
2038,492,7259,03780,0
2038,492,7259,03781,0
2038,491,7259,02458,0
2038,488,7259,03421,0
2038,484,7259,02016,0
2038,484,7259,02059,0
2038,482,7259,01958,0
2038,471,7259,02455,0
2038,469,7259,03345,0
2038,469,7259,03346,0
2038,469,7259,03351,0
2039,494,8000,01943,0
2039,494,8000,03369,0
2039,494,8000,03373,0
2039,494,8000,02434,0
2039,494,8000,02435,0
2039,493,8000,01602,0
2039,493,8000,01730,0
2039,493,8000,01951,0
2039,492,8000,03735,0
2039,492,8000,00448,0
2039,492,8000,01959,0
2039,492,8000,01960,0
2039,492,8000,02057,0
2039,467,8000,01965,0
2039,466,8000,02461,0
2039,366,8000,01961,0
2039,292,8000,03777,0
2040,495,3936,03375,4064
2040,495,3936,02485,4064
2040,495,3936,02486,4064
2040,495,3936,03335,4064
2040,493,3936,02459,4064
2040,493,3936,00103,4064
2040,466,3936,02460,4064
2040,292,3936,03776,4064
2040,212,3936,03350,4064
2041,980,3964,01863,4.54747E-13
2041,419,3964,01051,4.54747E-13
2041,407,3964,01937,4.54747E-13
2041,399,3964,01857,4.54747E-13
2041,399,3964,01858,4.54747E-13
2041,368,3964,01050,4.54747E-13
2041,352,3964,01842,4.54747E-13
2041,348,3964,01935,4.54747E-13
2041,292,3964,01856,4.54747E-13
2042,494,3771,03334,0
2042,492,3771,01841,0
2042,492,3771,01843,0
2042,492,3771,01855,0
2042,492,3771,01934,0
2042,492,3771,01936,0
2042,418,3771,01840,0
2042,399,3771,02033,0
2043,494,2885,03782,0
2043,492,2885,03620,0
2043,492,2885,00052,0
2043,492,2885,00445,0
2043,492,2885,01052,0
2043,423,2885,01838,0
2044,494,2865,03712,1
2044,492,2865,01837,1
2044,492,2865,01839,1
2044,492,2865,02032,1
2044,492,2865,02034,1
2044,403,2865,02035,1
2045,494,1360,03374,917
2045,482,1360,01048,917
2045,384,1360,01844,917
2046,7950,7950,01015,50
2047,7950,7950,01014,50
2048,7950,7950,01013,50
2049,7950,7950,01012,50
2050,7950,7950,01011,50
2051,7950,7950,01010,50
2052,7950,7950,01009,50
2053,7950,7950,01037,50
2054,7950,7950,01020,50
2055,7950,7950,01019,50
2056,7950,7950,01018,50
2057,7950,7950,01017,50
2058,7950,7950,01016,50
2059,4492,7442,01536,558
2059,2950,7442,01429,558
2060,2950,5900,01427,2100
2060,2950,5900,01428,2100
2061,2950,5900,01425,2100
2061,2950,5900,01426,2100
2062,2950,5900,01423,2100
2062,2950,5900,01424,2100
2063,2950,5900,01421,2100
2063,2950,5900,01422,2100
2064,2950,5900,01419,2100
2064,2950,5900,01420,2100
2065,2950,5900,01416,2100
2065,2950,5900,01417,2100
2066,993,8111,02144,0
2066,550,8111,02145,0
2066,490,8111,00378,0
2066,474,8111,01286,0
2066,468,8111,02132,0
2066,466,8111,02137,0
2066,464,8111,02125,0
2066,463,8111,03419,0
2066,459,8111,02135,0
2066,440,8111,02214,0
2066,413,8111,02129,0
2066,393,8111,01862,0
2066,314,8111,02211,0
2066,314,8111,00343,0
2066,302,8111,00870,0
2066,299,8111,00974,0
2066,291,8111,01860,0
2066,291,8111,02055,0
2066,227,8111,02134,0
2067,2137,13000,01567,0
2067,493,13000,01989,0
2067,493,13000,02054,0
2067,493,13000,02133,0
2067,493,13000,02152,0
2067,493,13000,02153,0
2067,493,13000,03347,0
2067,493,13000,02139,0
2067,493,13000,02156,0
2067,493,13000,02157,0
2067,493,13000,02450,0
2067,493,13000,03343,0
2067,493,13000,03698,0
2067,491,13000,01477,0
2067,491,13000,01851,0
2067,491,13000,02128,0
2067,491,13000,02210,0
2067,491,13000,02439,0
2067,491,13000,03619,0
2067,491,13000,00342,0
2067,491,13000,00348,0
2067,405,13000,01891,0
2067,321,13000,00341,0
2067,293,13000,01649,0
2068,4350,13000,02117,0
2068,2167,13000,01564,0
2068,2137,13000,01554,0
2068,1557,13000,00757,0
2068,1494,13000,00763,0
2068,1002,13000,00744,0
2068,293,13000,01042,0
2069,2763,13000,00493,0
2069,2098,13000,01446,0
2069,1994,13000,01563,0
2069,1744,13000,01413,0
2069,1630,13000,01835,0
2069,1298,13000,01449,0
2069,491,13000,00377,0
2069,491,13000,01024,0
2069,491,13000,01288,0
2070,6400,13000,01412,0
2070,1994,13000,01557,0
2070,1994,13000,01562,0
2070,1609,13000,00762,0
2070,1003,13000,00726,0
2071,8901,12989,01415,11
2071,1788,12989,00588,11
2071,1150,12989,01437,11
2071,1150,12989,01414,11
2072,9551,12989,00743,11
2072,1788,12989,00665,11
2072,1650,12989,01886,11
2073,8650,12985,01410,15
2073,2168,12985,01503,15
2073,2167,12985,01555,15
2074,10900,12894,01432,106
2074,1994,12894,01556,106
2075,10900,12854,01431,146
2075,1954,12854,01970,146
2076,9551,12202,00727,798
2076,2651,12202,01834,798
2077,10900,10900,01430,2100
2078,10900,10900,01441,2100
2079,10900,10900,01440,2100
2080,10900,10900,01439,2100
2081,10551,10551,01433,2449
2082,8803,8803,01504,4197
2083,6844,6844,01566,6156
2084,6843,6843,01550,6157
2085,6761,6761,01565,6239
2086,6761,6761,01548,6239
2087,992,2047,03546,13
2087,688,2047,01435,13
2087,367,2047,00760,13
2088,1344,10006,00753,2994
2088,992,10006,03436,2994
2088,725,10006,00669,2994
2088,725,10006,00740,2994
2088,725,10006,00755,2994
2088,725,10006,00759,2994
2088,725,10006,00745,2994
2088,725,10006,00764,2994
2088,725,10006,00772,2994
2088,725,10006,00775,2994
2088,688,10006,01438,2994
2088,650,10006,00741,2994
2088,532,10006,00666,2994
1237,484,3202,00710,0
1238,490,6000,00711,0
1238,490,6000,00713,0
1238,490,6000,00714,0
1238,490,6000,00715,0
1284,804,5887,02377,0
1284,402,5887,00230,0
1284,372,5887,01035,0
1284,335,5887,00123,0
1284,284,5887,02403,0
1284,284,5887,02404,0
1284,284,5887,02405,0
1284,284,5887,02424,0
1284,240,5887,02034,0
1284,201,5887,02425,0
1284,198,5887,02026,0
1284,198,5887,02027,0
1284,198,5887,02028,0
1284,84,5887,01891,0
1285,570,13000,00975,0
1285,493,13000,02090,0
1285,491,13000,00982,0
1285,412,13000,00993,0
1285,398,13000,02379,0
1285,393,13000,01512,0
1285,393,13000,01513,0
1285,393,13000,01514,0
1285,393,13000,01515,0
1285,393,13000,01516,0
1285,388,13000,00189,0
1285,375,13000,00190,0
1285,348,13000,00023,0
1286,1012,13000,02032,0
1286,805,13000,02375,0
1286,499,13000,02021,0
1286,499,13000,02022,0
1286,497,13000,01032,0
1286,493,13000,00717,0
1286,493,13000,00718,0
1286,493,13000,00719,0
1286,493,13000,00720,0
1286,493,13000,02015,0
1286,493,13000,02016,0
1286,493,13000,02019,0
1286,493,13000,02023,0
1286,493,13000,02024,0
1286,492,13000,02020,0
1286,437,13000,00984,0
1286,361,13000,00191,0
1286,200,13000,02426,0
1287,1051,13000,01887,0
1287,715,13000,01890,0
1287,622,13000,02378,0
1287,606,13000,02376,0
1287,559,13000,01888,0
1287,559,13000,01889,0
1287,500,13000,02017,0
1288,2316,13000,00286,0
1288,626,13000,00287,0
1288,626,13000,00288,0
1288,494,13000,02018,0
1289,2975,13000,00290,0
1289,1463,13000,00182,0
1289,1010,13000,01885,0
1289,803,13000,02033,0
1290,2215,13000,00003,0
1291,2334,13000,01033,0
1292,3597,12998,00192,2
1292,2529,12998,02025,2
1293,2995,12715,00294,285
1293,2995,12715,00295,285
1293,2995,12715,00298,285
1294,2995,12713,00291,287
1294,2995,12713,00292,287
1294,2995,12713,00293,287
1295,2995,11980,00013,1020
1295,2995,11980,00118,1020
1295,2995,11980,00212,1020
1298,2855,9530,00068,45
1298,2855,9530,00296,45
1237,270,3202,02380,0
1248,518,3316,01991,0
1248,368,3316,00165,0
1249,550,2562,00673,0
1250,520,2008,00365,0
1250,378,2008,01139,0
1250,370,2008,01019,0
1251,849,2008,01370,0
1251,300,2008,02013,0
1252,500,2008,00675,0
1252,378,2008,01138,0
1252,370,2008,00172,0
1252,370,2008,00922,0
1253,2000,8000,01347,0
1253,2000,8000,01349,0
1253,2000,8000,01351,0
1253,2000,8000,01353,0
1254,992,8000,00969,0
1254,992,8000,01047,0
1254,554,8000,01134,0
1254,500,8000,00674,0
1254,496,8000,00676,0
1254,496,8000,00677,0
1255,764,8000,01997,0
1255,511,8000,00373,0
1255,490,8000,00143,0
1255,370,8000,00171,0
1256,1199,8000,00151,0
1256,524,8000,01990,0
1256,501,8000,00370,0
1257,1153,8000,01131,0
1257,550,8000,00366,0
1257,550,8000,00671,0
1257,501,8000,00153,0
1257,501,8000,00161,0
1257,501,8000,00369,0
1258,2772,8000,00157,0
1258,492,8000,01352,0
1258,492,8000,01368,0
1258,492,8000,02012,0
1259,2747,8000,00156,0
1259,511,8000,00372,0
1259,502,8000,00678,0
1259,492,8000,01194,0
1259,492,8000,01348,0
1259,492,8000,01350,0
1259,370,8000,00166,0
1259,370,8000,00169,0
1259,370,8000,00170,0
1260,912,8000,01369,0
1261,2075,7999,00163,1
1261,1014,7999,00374,1
1262,1868,7996,00368,4
1262,1868,7996,00672,4
1263,1868,7994,00145,6
1264,1898,7985,00367,15
1265,2918,7983,00164,17
1266,2918,7983,00162,17
1266,2094,7983,00680,17
1267,2918,7983,00160,17
1267,2094,7983,00679,17
1268,2918,7983,00159,17
1268,2094,7983,00375,17
1271,2918,7817,00158,183
1272,2918,7764,00154,236
1272,2918,7764,00155,236
1273,2918,7764,00150,236
1273,2918,7764,00152,236
1274,2918,7764,00148,236
1274,2918,7764,00149,236
1276,2918,5836,00146,2164
1276,2918,5836,00147,2164
1277,2918,5836,00142,2164
1277,2918,5836,00144,2164
1242,495,1945,02390,315
1248,912,3316,01389,0
1248,490,3316,00665,0
1248,267,3316,01907,0
1248,267,3316,01908,0
1248,267,3316,01910,0
1248,227,3316,01906,0
1249,1410,2562,01386,0
1249,232,2562,01909,0
1249,225,2562,01902,0
1250,370,2008,00275,0
1250,370,2008,00284,0
1251,492,2008,02384,0
1252,390,2008,00178,0
1254,502,8000,00664,0
1254,496,8000,00663,0
1254,496,8000,00666,0
1254,492,8000,02297,0
1255,2094,8000,00112,0
1255,511,8000,00462,0
1255,511,8000,00463,0
1255,492,8000,01361,0
1255,492,8000,01365,0
1255,492,8000,02296,0
1255,491,8000,01379,0
1255,392,8000,00179,0
1255,390,8000,00177,0
1256,1928,8000,01197,0
1256,499,8000,00464,0
1256,499,8000,00465,0
1257,2972,8000,00105,0
1257,492,8000,01358,0
1257,390,8000,00174,0
1257,390,8000,00175,0
1258,492,8000,01354,0
1258,390,8000,00173,0
1259,1010,8000,01366,0
1259,644,8000,00668,0
1260,2971,8000,00111,0
1260,1037,8000,01359,0
1260,823,8000,00114,0
1261,1010,7999,01362,1
1261,644,7999,00667,1
1262,1410,7996,01385,4
1264,2831,7985,00116,15
1265,2971,7983,00109,17
1265,2094,7983,00098,17
1266,2971,7983,00108,17
1267,2971,7983,00107,17
1268,2971,7983,00103,17
1269,1010,7979,01355,21
1269,823,7979,00096,21
1270,2971,7870,00101,130
1270,2971,7870,00102,130
1270,1928,7870,01179,130
1271,2971,7817,00099,183
1271,1928,7817,00661,183
1272,1928,7764,00461,236
1273,1928,7764,00459,236
1274,1928,7764,00106,236
1283,2831,5681,00094,2319
1290,2771,13000,00115,0
1297,2771,2771,00095,10229
1298,2971,9530,00113,45
1298,849,9530,01387,45
1299,2128,2128,00100,45
1300,2971,12369,00097,631
1300,2971,12369,00110,631
1235,492,3888,02301,1878
1238,490,6000,00729,0
1238,490,6000,00730,0
1238,490,6000,00731,0
1239,492,4495,00987,1505
1239,490,4495,00724,1505
1239,490,4495,00725,1505
1239,467,4495,00732,1505
1239,381,4495,00733,1505
1284,402,5887,00193,0
1284,335,5887,00206,0
1284,235,5887,01911,0
1284,225,5887,01530,0
1284,100,5887,01919,0
1285,2797,13000,00303,0
1285,422,13000,01112,0
1285,412,13000,00992,0
1285,388,13000,00194,0
1285,348,13000,00197,0
1286,542,13000,01918,0
1286,493,13000,01531,0
1286,437,13000,00980,0
1286,394,13000,00310,0
1286,375,13000,00195,0
1286,372,13000,01517,0
1286,361,13000,00196,0
1287,646,13000,00304,0
1287,646,13000,00305,0
1287,539,13000,00979,0
1288,1374,13000,00974,0
1288,1243,13000,00978,0
1288,570,13000,00973,0
1289,2975,13000,00308,0
1289,1452,13000,00185,0
1289,1000,13000,00006,0
1289,500,13000,00977,0
1291,2334,13000,01114,0
1291,2316,13000,00312,0
1291,1491,13000,01115,0
1292,3597,12998,00203,2
1295,2995,11980,00306,1020
1296,2995,11980,00009,1020
1296,2995,11980,00221,1020
1296,2995,11980,00299,1020
1296,2995,11980,00302,1020
1300,2855,12369,00222,631
1300,2855,12369,00301,631
1249,145,2562,01801,0
1254,992,8000,01799,0
1254,992,8000,01800,0
1256,2850,8000,01186,0
1258,2870,8000,01184,0
1260,2257,8000,01182,0
1262,2850,7996,01126,4
1263,2870,7994,00795,6
1269,2890,7979,01199,21
1278,2890,5780,01189,2220
1278,2890,5780,01190,2220
1279,2890,5780,01187,2220
1279,2890,5780,01188,2220
1280,2890,5780,01127,2220
1280,2890,5780,01185,2220
1281,2890,5780,00801,2220
1281,2890,5780,01123,2220
1282,2890,5740,00796,2260
1282,2850,5740,01122,2260
1283,2850,5681,00793,2319
1287,1249,13000,01028,0
1288,1250,13000,01029,0
1288,1250,13000,01137,0
1288,1250,13000,01843,0
1290,1249,13000,01844,0
1290,825,13000,00276,0
1291,3275,13000,01015,0
1291,1250,13000,01014,0
1292,3275,12998,00908,2
1301,2179,2179,00911,570
1302,2179,10895,01012,2105
1302,2179,10895,00273,2105
1302,2179,10895,00272,2105
1302,2179,10895,00271,2105
1303,2179,8716,00967,4284
1303,2179,8716,01009,4284
1303,2179,8716,01010,4284
1303,2179,8716,01011,4284
1234,493,986,02151,3550
1234,493,986,02152,3550
1235,832,3888,01953,1878
1235,601,3888,01950,1878
1235,601,3888,01951,1878
1235,508,3888,01952,1878
1235,493,3888,01948,1878
1235,361,3888,01949,1878
1261,3256,7999,01023,1
1263,3256,7994,00138,6
1264,3256,7985,00137,15
1284,422,5887,01002,0
1285,491,13000,01004,0
1285,361,13000,01803,0
1286,361,13000,01802,0
1287,745,13000,01765,0
1287,461,13000,01007,0
1288,1250,13000,01846,0
1288,751,13000,01767,0
1289,822,13000,01764,0
1290,2488,13000,01766,0
1290,1338,13000,01000,0
1293,2236,12715,00125,285
1293,1494,12715,00041,285
1300,359,12369,01718,631
1302,2179,10895,00270,2105
5496,1619,8000,01319,0
5498,1619,7992,00972,8
5500,3619,7919,00969,81
5501,6150,7769,00376,231
5501,1619,7769,00372,231
5511,6150,6150,00024,1850
5513,4994,4994,00373,3006
5514,4994,4994,00347,3006
5519,3369,3369,00486,4631
5524,2144,3135,00710,90
5526,5797,12992,01087,8
5527,3969,12989,00354,11
5527,2144,12989,00394,11
5528,4553,12599,02420,401
5528,3396,12599,02421,401
5529,6176,12438,00357,562
5530,9775,11017,00353,1983
5531,9775,9775,00352,3225
1237,491,3202,00704,0
1237,286,3202,00702,0
1237,267,3202,00705,0
1238,422,6000,00699,0
1239,491,4495,00700,1505
1239,491,4495,00701,1505
1239,491,4495,00703,1505
1240,2194,2652,00546,8
1240,458,2652,00532,8
1241,1492,2073,00544,238
1241,581,2073,00531,238
1244,2781,5562,00534,2438
1244,2781,5562,00535,2438
1245,2781,5562,00530,2438
1245,2781,5562,00533,2438
1246,2781,5562,00528,2438
1246,2781,5562,00529,2438
1243,439,1872,02388,386
1251,367,2008,01374,0
1269,3256,7979,01555,21
1275,3256,6512,00127,1488
1275,3256,6512,00131,1488
1285,491,13000,00996,0
1286,426,13000,00997,0
1287,1759,13000,00995,0
1287,1200,13000,01759,0
1287,1143,13000,01136,0
1290,1653,13000,01756,0
1290,461,13000,00965,0
1294,2236,12713,00297,287
1294,1492,12713,00092,287
1300,358,12369,01715,631
1237,702,3202,01793,0
1237,702,3202,01794,0
1238,716,6000,00706,0
1238,716,6000,01790,0
1238,716,6000,01791,0
1239,702,4495,00707,1505
1247,2678,2678,00548,5322
5468,2557,2557,02315,389
5469,2557,5515,02314,485
5493,1258,5966,02320,2034
5493,1258,5966,02323,2034
5537,1508,3016,02316,234
5537,1508,3016,02317,234
1285,370,13000,01506,0
1285,370,13000,01508,0
1285,370,13000,01509,0
1285,370,13000,01510,0
1285,370,13000,01511,0
5489,778,5998,02916,2
5490,788,3799,02913,2201
5490,788,3799,02914,2201
5490,778,3799,02915,2201
1242,1450,1945,02389,315
1243,1433,1872,00551,386
1236,989,1977,01483,2429
1236,988,1977,01484,2429
2026,244,2245,01774,3755
2026,244,2245,00794,3755
2026,244,2245,00797,3755
2026,244,2245,00807,3755
2026,244,2245,00809,3755
2026,244,2245,00804,3755
2026,244,2245,00072,3755
2026,244,2245,00693,3755
2027,490,1409,00979,2845
2027,490,1409,00895,2845
2027,429,1409,01236,2845
5476,362,2357,01268,0
5476,296,2357,01527,0
5476,296,2357,01045,0
5476,234,2357,01272,0
5476,234,2357,01528,0
5476,234,2357,01331,0
5476,234,2357,01312,0
5476,234,2357,01280,0
5476,233,2357,01261,0
5477,778,3957,02861,2043
5477,776,3957,01277,2043
5477,557,3957,02859,2043
5477,362,3957,01509,2043
5477,352,3957,01514,2043
5477,348,3957,01523,2043
5477,234,3957,01511,2043
5477,234,3957,01273,2043
5477,234,3957,01260,2043
5477,82,3957,03052,2043
5478,315,4305,02472,7
5478,293,4305,01073,7
5478,290,4305,01258,7
5478,240,4305,02473,7
5478,234,4305,02476,7
5478,160,4305,01185,7
5478,160,4305,01183,7
5478,155,4305,01506,7
5478,155,4305,01507,7
5478,155,4305,01508,7
5478,155,4305,01510,7
5478,155,4305,01515,7
5478,155,4305,01513,7
5478,153,4305,01230,7
5478,153,4305,01022,7
5478,153,4305,01243,7
5478,153,4305,01247,7
5478,153,4305,02474,7
5478,153,4305,00400,7
5478,153,4305,02475,7
5478,153,4305,01266,7
5478,153,4305,01265,7
5478,153,4305,02830,7
5478,153,4305,02828,7
5479,230,230,01520,5770
9890,554,4175,03205,14
9890,554,4175,03638,14
9890,368,4175,04558,14
9890,368,4175,04560,14
9890,243,4175,03636,14
9890,243,4175,04559,14
9890,243,4175,04561,14
9891,275,1093,03639,4907
9891,241,1093,03204,4907
9891,209,1093,03207,4907
9892,276,6000,03640,0
9892,276,6000,03642,0
9892,276,6000,03643,0
9892,276,6000,03645,0
9892,275,6000,03641,0
9892,275,6000,03644,0
9892,274,6000,02297,0
9892,274,6000,04451,0
9892,273,6000,02299,0
9892,268,6000,00914,0
9892,243,6000,04452,0
9892,137,6000,02298,0
9892,134,6000,00922,0
9893,493,2498,04453,3502
